Car Name,Car Webpage,Car Health,Price,Car Exterior Color,Car Interior Color,Miles,Fuel Type,Fuel Efficiency (mileage),EPA Range,Transmission,Drivetrain,Engine,Location,Listing Status,VIN,Stock Number,Accidents,Owners,Car Title Status,Use Type,Vehicle Last Inspected,Make,Model,Trim,Body Class,Model Year,Seating Capacity
2017 Kia Sportage LX AWD,https://www.truecar.com/used-cars-for-sale/listing/KNDPMCAC0H7257210/2017-kia-sportage/,Used,"$10,900",Black Cherry,Black,"95,123 miles",Gas,21 city / 25 highway,,Automatic Transmission,AWD,2.4L Inline-4 Gas Inline,"Cumming, GA (1955 miles away)",Listed 19 days ago,KNDPMCAC0H7257210,HC807405B,0,2,Clean Title,Rental,2/2/2025,KIA,Sportage,QL,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2017,5
2021 Porsche Macan AWD,https://www.truecar.com/used-cars-for-sale/listing/WP1AA2A51MLB02241/2021-porsche-macan/,Used,"$38,998",Dolomite Silver Metallic,Black,"30,648 miles",Gas,19 city / 23 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Charleston, SC (9 miles away)",Listed 11 days ago,WP1AA2A51MLB02241,26920026,0,1,Clean Title,Fleet,2/1/2025,PORSCHE,Macan,Base,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,5
2022 Hyundai Elantra SEL IVT (SULEV),https://www.truecar.com/used-cars-for-sale/listing/5NPLS4AG2NH071706/2022-hyundai-elantra/,Used,"$15,797",Calypso Red,Black,"16,822 miles",Gas,31 city / 41 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Doral, FL (2339 miles away)",Listed 14 days ago,5NPLS4AG2NH071706,SPNH071706,0,1,Clean Title,Personal,2/7/2025,HYUNDAI,Elantra,SEL w/Convenience Pkg,Sedan/Saloon,2022,5
2022 BMW X5 sDrive40i RWD,https://www.truecar.com/used-cars-for-sale/listing/5UXCR4C04N9L23782/2022-bmw-x5/,Used,"$42,993",Alpine White,Black,"31,558 miles",Gas,21 city / 26 highway,,Automatic Transmission,RWD,3.0L Inline-6 Gas Inline,"Columbus, GA (1932 miles away)",Listed 14 days ago,5UXCR4C04N9L23782,16693A,0,1,Clean Title,Personal,2/7/2025,BMW,X5,X5 sDrive40i,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,5
2023 Jeep Grand Cherokee Laredo 4WD,https://www.truecar.com/used-cars-for-sale/listing/1C4RJHAG6PC622853/2023-jeep-grand-cherokee/,Used,"$28,488",Bright White Clearcoat,Global Black,"18,012 miles",Gas,19 city / 26 highway,,Automatic Transmission,4WD,3.6L V-6 Gas V,"Woodstock, GA (1936 miles away)",Listed 46 days ago,1C4RJHAG6PC622853,W22971A,0,1,Clean Title,Personal,1/6/2025,JEEP,Grand Cherokee,Laredo / Altitude,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,
2024 Mercedes-Benz GLC 300 SUV 4MATIC,https://www.truecar.com/used-cars-for-sale/listing/W1NKM4HB8RF091242/2024-mercedes-benz-glc/,Certified Pre-Owned,"$46,000",Nautical Blue Metallic,Amg Black,"12,517 miles",Gas,24 city / 32 highway,,Automatic Transmission,AWD,2.0L Inline-4 Gas Inline,"Atlanta, GA (1947 miles away)",Listed 35 days ago,W1NKM4HB8RF091242,CVP3064,0,1,Clean Title,Personal,1/17/2025,MERCEDES-BENZ,GLC-Class,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,
2021 Toyota RAV4 LE FWD,https://www.truecar.com/used-cars-for-sale/listing/2T3H1RFV4MW134518/2021-toyota-rav4/,Used,"$19,999",Super White,Black,"77,956 miles",Gas,27 city / 35 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Marietta, GA (1938 miles away)",Listed 70 days ago,2T3H1RFV4MW134518,3410,0,2,Clean Title,Mixed,2/11/2025,TOYOTA,RAV4,LE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2021,5
2020 Chevrolet Malibu LT,https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST9LF098522/2020-chevrolet-malibu/,Used,"$8,999",Summit White,Jet Black,"115,159 miles",Gas,29 city / 36 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"Sterling, VA (2283 miles away)",Listed 8 days ago,1G1ZD5ST9LF098522,98522,0,2,Clean Title,Mixed,2/13/2025,CHEVROLET,Malibu,LT (1LT),Sedan/Saloon,2020,5
2012 Chevrolet Traverse LS FWD,https://www.truecar.com/used-cars-for-sale/listing/1GNKRFED5CJ328808/2012-chevrolet-traverse/,Used,"$3,000",Cyber Gray Metallic,Dk Gray/Lt Gray,"233,733 miles",Gas,17 city / 24 highway,,Automatic Transmission,FWD,3.6L V-6 Gas V,"Macon, GA (1999 miles away)",Listed 2 days ago,1GNKRFED5CJ328808,TJ328808,0,4,Clean Title,Fleet,2/19/2025,CHEVROLET,Traverse,LS w/Connectivity Package,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2012,
2022 Volkswagen Atlas 3.6L V6 SE with Technology FWD,https://www.truecar.com/used-cars-for-sale/listing/1V2WR2CA3NC556680/2022-volkswagen-atlas/,Used,"$29,998",Deep Black Pearl,Titan Black,"22,502 miles",Gas,18 city / 24 highway,,Automatic Transmission,FWD,3.6L V-6 Gas V,"Columbus, GA (9 miles away)",Listed 11 days ago,1V2WR2CA3NC556680,26374180,0,1,Clean Title,Personal,12/31/2024,VOLKSWAGEN,Atlas,SE w/ Tech,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,7
2019 Chevrolet Express Passenger 3500 LT LWB,https://www.truecar.com/used-cars-for-sale/listing/1GAZGPFG8K1236658/2019-chevrolet-express-passenger/,Used,"$25,661",Summit White,Medium Pewter,"20,071 miles",Gas,,,Automatic Transmission,RWD,6.0L V-8 Gas V,"San Bernardino, CA (69 miles away)",Listed 6 days ago,1GAZGPFG8K1236658,2A1236658,0,1,Clean Title,Rental,2/15/2025,CHEVROLET,Express,LT EXT,Van,2019,
2014 Hyundai Sonata GLS 2.4L Automatic,https://www.truecar.com/used-cars-for-sale/listing/5NPEB4AC3EH916830/2014-hyundai-sonata/,Used,"$4,900",Pacific Blue Pearl,Camel,"154,638 miles",Gas,24 city / 35 highway,,Automatic Transmission,FWD,2.4L Inline-4 Gas Inline,"Old Bridge, NJ (2446 miles away)",Listed 10 days ago,5NPEB4AC3EH916830,SH561610A,0,2,Clean Title,Personal,2/11/2025,HYUNDAI,Sonata,,Sedan/Saloon,2014,
2011 Honda Pilot EX-L with Rear Entertainment System 4WD,https://www.truecar.com/used-cars-for-sale/listing/5FNYF4H6XBB066772/2011-honda-pilot/,Used,"$6,999",Burgundy,Gray,"180,000 miles",Gas,16 city / 22 highway,,Automatic Transmission,4WD,3.5L V-6 Gas V,"Norcross, GA (1955 miles away)",Listed 120 days ago,5FNYF4H6XBB066772,3325,0,2,Clean Title,Personal,1/7/2025,HONDA,Pilot,EX-L,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2011,
2019 Hyundai Tucson SE FWD,https://www.truecar.com/used-cars-for-sale/listing/KM8J23A47KU950509/2019-hyundai-tucson/,Used,"$15,195",White Pearl,Gray,"81,579 miles",Gas,23 city / 30 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Columbus, GA (1931 miles away)",Listed 93 days ago,KM8J23A47KU950509,1030292927,1 Accident,2,Clean Title,Fleet,2/3/2025,HYUNDAI,Tucson,SE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2019,
2023 Ford F-150 XLT SuperCrew 5.5' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E8XPFC62225/2023-ford-f-150/,Used,"$43,500",Carbonized Gray Metallic,Black W/Medium Dark Slate,"19,485 miles",Gas,19 city / 22 highway,,Automatic Transmission,4WD,3.5L V-6 Gas V,"Columbus, GA (1933 miles away)",Listed 13 days ago,1FTFW1E8XPFC62225,P5011,0,1,Clean Title,Personal,2/8/2025,FORD,F-150,SuperCrew,Pickup,2023,
2022 Porsche Taycan 4S Cross Turismo AWD,https://www.truecar.com/used-cars-for-sale/listing/WP0BB2Y13NSA71400/2022-porsche-taycan/,Used,"$70,000",Volcano Grey Metallic,Black,"22,085 miles",Electric,,199 mi,Automatic Transmission,AWD,L - Electric,"Marietta, GA (1935 miles away)",Listed 21 days ago,WP0BB2Y13NSA71400,NSA71400,0,2,Clean Title,Personal,1/31/2025,PORSCHE,Taycan,4S Cross Tourismo,Sedan/Saloon,2022,5
2023 Chevrolet Blazer 2LT FWD,https://www.truecar.com/used-cars-for-sale/listing/3GNKBCR45PS104990/2023-chevrolet-blazer/,Used,"$25,998",Blue Glow Metallic,Jet Black,"12,800 miles",Gas,22 city / 29 highway,,Automatic Transmission,FWD,2.0L Inline-4 Gas Inline,"Norcross, GA (9 miles away)",Listed 7 days ago,3GNKBCR45PS104990,26481820,0,1,Clean Title,Fleet,2/13/2025,CHEVROLET,Blazer,2LT,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2023,
2019 Toyota Corolla LE CVT,https://www.truecar.com/used-cars-for-sale/listing/5YFBURHEXKP948657/2019-toyota-corolla/,Used,"$14,999",Slate Metallic,Black,"17,314 miles",Gas,28 city / 36 highway,,Automatic Transmission,FWD,1.8L Inline-4 Gas Inline,"Simi Valley, CA (24 miles away)",Listed 37 days ago,5YFBURHEXKP948657,250508A,0,1,Clean Title,Personal,1/15/2025,TOYOTA,Corolla,L/LE/SE/XLE/XSE,Sedan/Saloon,2019,5
2022 Toyota Corolla LE CVT,https://www.truecar.com/used-cars-for-sale/listing/5YFEPMAE7NP294769/2022-toyota-corolla/,Used,"$15,989",White,Macadamia,"71,031 miles",Gas,30 city / 38 highway,,Automatic Transmission,FWD,1.8L Inline-4 Gas Inline,"Lithia Springs, GA (1934 miles away)",Listed 91 days ago,5YFEPMAE7NP294769,V24219A,0,1,Clean Title,Fleet,2/5/2025,TOYOTA,Corolla,LE,Sedan/Saloon,2022,5
2019 Jeep Grand Cherokee Limited 4WD,https://www.truecar.com/used-cars-for-sale/listing/1C4RJFBG7KC823303/2019-jeep-grand-cherokee/,Used,"$16,899",Billet Silver Metallic Clearcoat,Black,"59,753 miles",Gas,18 city / 25 highway,,Automatic Transmission,4WD,3.6L V-6 Gas V,"Miami Lakes, FL (2340 miles away)",Listed 52 days ago,1C4RJFBG7KC823303,CX5695,0,3,Clean Title,Personal,12/31/2024,JEEP,Grand Cherokee,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2019,5
2019 Chevrolet Malibu LT with 1LT,https://www.truecar.com/used-cars-for-sale/listing/1G1ZD5ST1KF136243/2019-chevrolet-malibu/,Used,"$7,498",Shadow Gray Metallic,Jet Black,"138,455 miles",Gas,29 city / 36 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"Sacramennto, CA (359 miles away)",Listed 34 days ago,1G1ZD5ST1KF136243,1432,0,3,Clean Title,Mixed,1/18/2025,CHEVROLET,Malibu,LT (1LT),Sedan/Saloon,2019,5
2019 Subaru Ascent Premium 8-Passenger,https://www.truecar.com/used-cars-for-sale/listing/4S4WMACD2K3428829/2019-subaru-ascent/,Used,"$19,749",Crystal White Pearl,Warm Ivory,"74,999 miles",Gas,21 city / 27 highway,,Automatic Transmission,AWD,2.4L Flat-4 Gas Flat,"Macon, GA (1997 miles away)",Listed 3 days ago,4S4WMACD2K3428829,S9189A,0,1,Clean Title,Personal,2/18/2025,SUBARU,Ascent,Premium 8+ES+KA,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2019,8
2022 Nissan Altima 2.5 S FWD,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4BV5NN391050/2022-nissan-altima/,Used,"$16,500",Brilliant Silver Metallic,Charcoal,"51,648 miles",Gas,28 city / 39 highway,,Automatic Transmission,FWD,2.5L Inline-4 Gas Inline,"Warner Robins, GA (2004 miles away)",Listed 51 days ago,1N4BL4BV5NN391050,PN391050,0,2,Clean Title,Rental,1/1/2025,NISSAN,Altima,Grade S,Sedan/Saloon,2022,5
2015 Toyota Tacoma Access Cab I4 RWD Automatic,https://www.truecar.com/used-cars-for-sale/listing/5TFTX4CN3FX057476/2015-toyota-tacoma/,Used,"$10,500",White,Gray,"155,642 miles",Gas,19 city / 24 highway,,Automatic Transmission,RWD,2.7L Inline-4 Gas Inline,"Hillside, NJ (2448 miles away)",Listed 28 days ago,5TFTX4CN3FX057476,FX057476,0,3,Clean Title,Fleet,1/24/2025,TOYOTA,Tacoma,Delux Grade,Pickup,2015,
2007 Saturn Sky Base,https://www.truecar.com/used-cars-for-sale/listing/1G8MB35B17Y114506/2007-saturn-sky/,Used,"$8,999",Silver/Gray,Black,"39,963 miles",Gas,20 city / 28 highway,,Manual Transmission,RWD,2.4L Inline-4 Gas Inline,"Centennial, CO (846 miles away)",Listed 69 days ago,1G8MB35B17Y114506,7Y114506,0,2,Clean Title,Personal,12/14/2024,SATURN,Sky,,Convertible/Cabriolet,2007,
2022 Toyota Tacoma SR5 Double Cab 5' Bed V6 4WD Automatic,https://www.truecar.com/used-cars-for-sale/listing/3TYCZ5AN2NT099925/2022-toyota-tacoma/,Used,"$32,999",Magnetic Gray Metallic,Black,"47,772 miles",Gas,18 city / 22 highway,,Automatic Transmission,4WD,3.5L V-6 Gas V,"LaGrange, GA (1921 miles away)",Listed 59 days ago,3TYCZ5AN2NT099925,X099925,0,1,Clean Title,Personal,12/24/2024,TOYOTA,Tacoma,SR5,Pickup,2022,
2024 Volkswagen Taos SE FWD,https://www.truecar.com/used-cars-for-sale/listing/3VVSX7B25RM040033/2024-volkswagen-taos/,Used,"$23,745",Cornflower Blue,Gray,"4,152 miles",Gas,28 city / 36 highway,,Automatic Transmission,FWD,1.5L Inline-4 Gas Inline,"Macon, GA (1997 miles away)",Listed 97 days ago,3VVSX7B25RM040033,W4472A,0,1,Clean Title,Personal,1/30/2025,VOLKSWAGEN,Taos,SE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,5
2018 Ford F-150 XLT SuperCrew 5.5' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FTFW1E53JFC17009/2018-ford-f-150/,Used,"$17,500",Black,Gray,"136,851 miles",Gas,18 city / 23 highway,,Automatic Transmission,4WD,5.0L V-8 Gas V,"Smyrna, GA (1937 miles away)",Listed 25 days ago,1FTFW1E53JFC17009,C17009,0,1,Clean Title,Fleet,1/27/2025,FORD,F-150,,Pickup,2018,
2018 Chevrolet Silverado 2500HD High Country Crew Cab Standard Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1GC1KXEG2JF124685/2018-chevrolet-silverado-2500hd/,Used,"$30,600",Black,Saddle,"90,834 miles",Gas,,,Automatic Transmission,4WD,6.0L V-8 Gas V,"Valencia, CA (28 miles away)",Listed 2 days ago,1GC1KXEG2JF124685,JF124685,0,1,Clean Title,Personal,2/4/2025,CHEVROLET,Silverado,High Country,Pickup,2018,
2024 Mercedes-Benz EQE 350+ RWD SUV,https://www.truecar.com/used-cars-for-sale/listing/4JGGM2BB9RA056230/2024-mercedes-benz-eqe-suv/,Used,"$66,777",Polar White,Neva Grey/Biscaya Blue,899 miles,Electric,,307 mi,Automatic Transmission,RWD,L - Electric,"Bluffington, SC (2165 miles away)",Listed 44 days ago,4JGGM2BB9RA056230,RA056230,0,0,Clean Title,Personal,1/8/2025,MERCEDES-BENZ,EQE-Class SUV,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2024,
2022 Ford Super Duty F-250 XLT Crew Cab 6.75' Box 4WD,https://www.truecar.com/used-cars-for-sale/listing/1FT7W2B65NEG44212/2022-ford-super-duty-f-250/,Used,"$42,998",White,Black,"40,738 miles",Gas,,,Automatic Transmission,4WD,6.2L V-8 Gas V,"Roswell, GA (9 miles away)",Listed 5 days ago,1FT7W2B65NEG44212,26852141,0,1,Clean Title,Mixed,2/16/2025,FORD,F-250,,Pickup,2022,
2024 Mercedes-Benz C 300 RWD,https://www.truecar.com/used-cars-for-sale/listing/W1KAF4GB1RR221347/2024-mercedes-benz-c-class/,Used,"$39,642",Black,Macchiato Beige,"8,718 miles",Gas,26 city / 36 highway,,Automatic Transmission,RWD,2.0L Inline-4 Gas Inline,"Savannah, GA (2158 miles away)",Listed 78 days ago,W1KAF4GB1RR221347,M358479A,0,1,Clean Title,Personal,2/16/2025,MERCEDES-BENZ,C-Class,,Sedan/Saloon,2024,5
2022 GMC Yukon SLT 2WD,https://www.truecar.com/used-cars-for-sale/listing/1GKS1BKDXNR218293/2022-gmc-yukon/,Used,"$48,965",Onyx Black,Jet Black,"65,802 miles",Gas,16 city / 20 highway,,Automatic Transmission,RWD,5.3L V-8 Gas V,"Savannah, GA (2158 miles away)",Listed 7 days ago,1GKS1BKDXNR218293,P2481,0,1,Clean Title,Rental,12/17/2024,GMC,Yukon,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2022,
2021 Ford Ranger XLT SuperCrew 5' Box 2WD,https://www.truecar.com/used-cars-for-sale/listing/1FTER4EH5MLD49628/2021-ford-ranger/,Used,"$28,859",Carbonized Gray Metallic,Ebony,"34,298 miles",Gas,21 city / 26 highway,,Automatic Transmission,RWD,2.3L Inline-4 Gas Inline,"Byron, GA (1997 miles away)",Listed 19 days ago,1FTER4EH5MLD49628,488018A,0,1,Clean Title,Personal,2/2/2025,FORD,Ranger,SuperCrew,Pickup,2021,
2014 Honda CR-V EX-L AWD,https://www.truecar.com/used-cars-for-sale/listing/5J6RM4H74EL008980/2014-honda-cr-v/,Used,"$9,995",White Diamond Pearl,Beige,"124,171 miles",Gas,22 city / 30 highway,,Automatic Transmission,AWD,2.4L Inline-4 Gas Inline,"Budd Lake, NJ (2419 miles away)",Listed 1 day ago,5J6RM4H74EL008980,RJ216327A,0,3,Clean Title,Personal,1/31/2025,HONDA,CR-V,EX-L,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),2014,
